"","PC1","PC2","PC3","PC4","PC5","PC6"
"1",0.0675944015933136,1.0569024771204,0.409699921683309,0.774585120606569,-0.912400754018326,-1.07047002837423
"2",0.460007959219585,-0.386185421792777,-0.455945792343278,-0.132720679117012,-0.371218855685281,-0.174948310549239
"3",1.80671865028594,0.49276769675134,-0.188301462670703,-0.0601860180074175,1.30998851296461,0.737103839467244
"4",0.957945504331293,0.213423554018337,0.426709062629132,-0.526837127672736,0.117344964732193,-0.123082336791528
"5",0.604431077669612,-0.161826646532617,-0.0559774858326583,-0.324354973703769,-0.253955431461175,-0.212324022065541
"6",0.666483132276521,0.0174245662011996,0.352314543273225,-0.533689430239654,-0.243714872119709,-0.314476690137759
"7",0.138674116257768,0.0113279379775846,-0.00697591370292076,-0.226561298113682,-0.080782276018617,0.639535171871908
"8",-0.571187319807973,-3.2453545214939,3.86218667851968,1.9374191082044,1.92757622904843,-1.59132475435059
"9",-1.56813465316126,-0.268002289376634,-0.404446425465181,0.110635575871917,-0.644339148137981,1.94249737765326
"10",0.225485504468147,-0.559283161745437,-0.559722619805054,-0.114646318106503,-0.654286427892445,-0.312961271263464
"11",1.89455297964937,0.603708564281717,-0.0178447464075893,-0.137634364956114,1.39366352908121,0.740878501152192
"12",-1.9219605183286,-1.43744220878636,0.434226310051406,1.12170950194854,0.210968558615571,1.68153413245673
"13",-0.0261181175632111,-0.268986607335243,-0.532736651986973,0.0293667849978733,-0.202804990909701,0.707445598160581
"14",0.664227533844995,-0.00975578938600027,0.27850211808952,-0.494405813758965,-0.234075331288239,-0.289290896015369
"15",-1.13856936117889,2.93890351105169,1.44168073582482,1.85968969446448,-0.967850001342523,-0.198877636122926
"16",-1.02505334014745,1.54597290539608,1.18319766799551,0.581473903651668,-0.887329546804394,0.266499560210265
"17",0.0611563502627827,0.0247034633267715,0.160167605582475,-0.328786741100367,-0.208546227665851,0.520566760529858
"18",1.5493860829143,1.76339664344168,-0.0395529232070921,1.25387209880264,1.06370794302176,0.203876999515759
"19",-0.125472202655685,0.0497443516001871,0.542138527075812,-0.563923487141283,-0.512675743287974,0.24158483833817
"20",0.365582884964939,1.23679443138705,0.427271297709252,0.813006216088104,-0.53332651049547,-0.853493173786843
"21",1.75034132476122,0.760889227072258,0.670643912278381,-0.530594442529858,1.09187863082722,0.382083312687051
"22",0.548288937337189,-0.364610174945719,-0.541257150960357,-0.0727200053663321,-0.243548200251329,-0.0777084561217115
"23",-1.08578243308555,0.712287691713895,1.59049823449301,-0.883413330888813,-0.364596419280476,1.57767300728889
"24",0.186063319409281,-0.844831753776961,-1.30900958021559,0.281476696728495,-0.577620390072552,-0.0696818215008971
"25",0.256141550654854,-0.663611525115592,-0.908452409136195,0.0775858195167344,-0.555776113444096,-0.163001572760291
"26",-1.79364525919991,-0.209366764140926,-2.74885425863114,-0.71280511284269,1.7163382830545,-1.42584322543043
"27",0.88586912445245,0.292368733724801,0.771917036996462,-0.723830026746554,-0.0336733317102957,-0.302808739691878
"28",0.216299187560342,-0.764727703389321,-1.13072081157312,0.190570920263085,-0.569123280862308,-0.11193531479641
"29",1.4690596003924,-0.481859271153961,1.17941572782384,0.669325834761565,2.09620560776861,0.29562349716268
"30",-1.48973870896656,0.202943467600875,0.809068908600107,-0.528572767204302,-0.74985038721894,1.55939798822313
"31",-0.301862774378691,-0.0860887450346757,0.447985395269995,-0.541681797968899,-0.722845043697794,0.143643896152098
"32",-0.341538103558304,-0.374687767994203,-0.309585478275122,-0.141150012310722,-0.645097167438013,0.389749928704974
"33",0.472542670398445,-0.329887776146872,-0.316142922117684,-0.2057979656046,-0.378882842340123,-0.216457254741442
"34",0.371197630593478,-0.414139434846732,-0.387956951891953,-0.183502157611479,-0.496627275177966,-0.266277488351277
"35",-1.16579729762681,0.0435382600298262,-1.01824266857983,-0.617745919230561,0.712282650955804,-0.168301013385211
"36",1.362599006429,0.352178210835452,0.149417477118654,-0.312909106385751,0.683237023869094,0.281217239997121
"37",1.05737301497892,-0.00967479784928364,-0.375379078642969,-0.0800535167346853,0.380997484679877,0.243506130806428
"38",1.71514806266956,0.810543345262519,0.870897401552689,-0.643806198240593,1.01275859319665,0.282785728536288
"39",0.189385886637273,-0.804794237587477,-1.20028156307113,0.223610697669683,-0.59181973602522,-0.106781286100805
"40",-0.373272232639012,0.866755143269341,-0.619474757451242,1.45548274398829,-0.524267987123053,0.192633184486889
"41",0.0948984088913093,0.732735484522053,0.0710582845331684,-1.1992682486307,1.36506237994561,-0.838745897763916
"42",0.181044445929896,-0.905310056967007,-1.47324769016714,0.368885651342741,-0.556171698161654,-0.0136415652161952
"43",1.29928196532952,-0.632753140767736,1.03128073377115,0.72162416227426,1.90367965665091,0.222295572824901
"44",0.489051712633167,1.30339815426434,0.411913581985491,0.84108503262315,-0.372417126836275,-0.755347728869238
"45",-3.83321071871063,1.20957717151739,-1.01983400393744,-2.29607061625356,2.65899036158172,-1.34483237707083
"46",0.662106240599749,-0.0353177439895503,0.209084709046779,-0.457461263202181,-0.2250097580163,-0.265604740624742
"47",0.00183890758207376,0.0679004351401748,0.382131791816131,-0.45753418035044,-0.322282324129889,0.395280156944548
"48",0.133422298132633,-0.0519573889340308,-0.178836927180235,-0.135095367755445,-0.0583380702818548,0.698176465561044
"49",0.0291079564065027,0.301749426340699,1.00410257805635,-0.787225437248433,-0.392915076578298,0.189249022417281
"50",-1.09972152899011,-2.84874428891648,1.06607708997489,2.03492100991444,1.05194864027973,-0.0602066850904267
"51",0.190212928754773,-0.794828235428122,-1.17321735537863,0.209206890279532,-0.59535418885581,-0.116015958465688
"52",0.745777940565377,2.7046652470607,0.0781805863250457,2.49685333744506,0.12230132227564,-0.727549909875868
"53",0.83843721964673,0.194545066763568,0.571671976947905,-0.623892961327034,-0.0604902224176487,-0.265450821947703
"54",0.192356109716281,-0.863750346302282,-1.3734679432473,0.317109020163381,-0.558608861143537,-0.0414940804100959
"55",0.327386195503727,-0.563083624824109,-0.740109657138495,-0.0013914980484922,-0.493012189463533,-0.170892956029769
"56",0.837187848159089,0.179489921831764,0.530787421359826,-0.60213384424467,-0.0551508999121634,-0.251500460646553
"57",0.914134885218828,1.68833391345802,0.803164545247624,0.699208878371358,0.106166553251572,-0.57916387857974
"58",-0.107788581641568,-0.400399636453194,-0.771870686394702,0.144692820090613,-0.266917503244806,0.733298241902938
"59",1.81584423181627,0.602732550187793,0.110324965930465,-0.219117607952737,1.27098936553526,0.635208477927029
"60",0.696001035941092,1.42847828684808,0.424537299024275,0.867542090769407,-0.109226153582353,-0.604813135629187
"61",-1.52339374627698,0.176385647142485,0.789275164392317,-0.523346445567784,-0.789639752281792,1.54137716437838
"62",-3.05251477159095,-0.133838935197064,-0.125136312194397,-1.53071064984023,3.40208242877014,-3.21342217703481
"63",0.510135151901383,-0.445378697112414,-0.708268371818263,0.010856741386074,-0.264111684661391,-0.045496693123536
"64",1.97243253647545,0.594692681721714,-0.173148986910486,-0.0417098894006197,1.51988132896667,0.855807191034996
"65",0.462387603000964,1.45583005127614,0.891275896215169,0.579329125861501,-0.487987408553596,-0.949881005189347
"66",0.241225455585239,-0.369613997984683,-0.0446469095248069,-0.388774103649508,-0.721552790272327,-0.488712044446651
"67",1.41260347183079,0.481001682901048,0.433847263435209,-0.457650017391067,0.699059802078085,0.215134359230005
"68",-0.0988171081090717,0.276195086377024,1.14401821307228,-0.882922085253356,-0.580684696549908,0.0424090579490723
"69",-0.160771914034833,-0.470371160460882,-0.883396956777597,0.196085951419258,-0.315914215652274,0.73419043407059
"70",0.223277481835791,-0.585890220631985,-0.631978169851891,-0.0761912841528448,-0.644850207320592,-0.288306703917241
"71",-1.55529368644971,3.15276447638974,-1.99354338616775,3.95047994828414,-0.073452511415558,-2.18247835332444
"72",-0.780438256094558,0.216843876808651,0.888665204802778,-0.656323757828993,-0.632603893943853,0.843276160406263
"73",0.206175321073874,-0.791974248853175,-1.1916309626872,0.221660813530872,-0.571762296517556,-0.0973456294736038
"74",0.873937756116828,0.148593658573415,0.381473764690967,-0.51603271174788,0.0173166453348237,-0.169584233813842
"75",0.2694695622027,-0.50300665499445,-0.472305246825404,-0.15453550437577,-0.612734794440706,-0.311820861784944
"76",0.633363225642773,0.0920629802737263,0.620416720717228,-0.683010849576027,-0.331695615767536,-0.436925160978171
"77",-0.119636364910423,-1.81333404221001,0.0230120256047546,1.03529413267435,0.255632704085712,-0.474207633206961
"78",0.314100695475087,-0.154689325983899,0.447439847853328,-0.641377825017884,-0.711661828850875,-0.613262923946178
"79",0.60212304040381,-0.284386715530672,-0.401890177286583,-0.138930201815241,-0.198187347192491,-0.0881002714159782
"80",0.287749153318175,0.00150906377087295,0.937030650923172,-0.908577422753973,-0.828567901061106,-0.811286298491219
"81",0.215269302863603,-0.682390177817498,-0.894038607109043,0.0632795662676662,-0.610626399080093,-0.198888151363852
"82",-1.76973217613611,-0.205453379862542,-2.77747293179324,-0.693592944116322,1.75185648971069,-1.39749711142797
"83",0.350282832847284,-0.192427324096858,0.279546410634412,-0.545388371258011,-0.636767855359507,-0.525007025620377
"84",-3.51634997727053,0.462718476058289,-1.62485550054237,-0.996450714475832,1.65274305932829,0.530042625961176
"85",0.30413667048909,-0.274757569698661,0.121376113046692,-0.467843861399618,-0.669079503754421,-0.502005583800816
"86",-2.10100990901128,0.328086720392194,0.963164755299723,-0.510597548711788,-0.781086518305078,2.26391137705903
"87",0.282706090427876,-0.438251991197891,-0.309536046467752,-0.239835672073821,-0.623398071208372,-0.361166227297991
"88",-0.111060758150223,-1.23625739950677,1.65556228914015,0.159801541093963,-0.010538269805398,-1.06222417746401
"89",-0.355713135120081,-0.450751561134025,-0.503066354234824,-0.0395048229875495,-0.630423096414068,0.449574531784621
"90",0.737581889961823,-0.0733011319162481,-0.0248852360227163,-0.319670213547728,-0.0885186028072832,-0.123834252294371
"91",0.170711029169518,0.397378341580785,1.04140317911954,-0.784517795360739,-0.217695445406702,0.28181409810513
"92",0.189541826220396,-0.802915138338183,-1.19517858079754,0.220894845995057,-0.59248616049056,-0.108522492417125
"93",-3.93586632871864,3.67273774277081,-1.42913181291391,4.06065683807199,-0.106861109707708,0.702858117332923
"94",-1.35631375334415,-0.357262025534952,-1.84503687189607,-0.204259241227481,0.608386265145944,-0.0100612703385888
"95",0.491617060718718,1.33431104735544,0.49586228534879,0.796406800485845,-0.383380415900487,-0.783992157696601
"96",0.700706393682549,-0.0439182298968587,0.120318656045446,-0.403584093478329,-0.160449432947328,-0.204348172064728
"97",0.751749242484068,0.0974179437408671,0.438728602984838,-0.566409542344818,-0.14906429711316,-0.28202554153158
"98",-0.502775117587459,0.0570640544201975,-0.02927625866336,-0.118687549133012,-0.120762677589721,1.38565628123374
